,frame,RBD_CA0:ROF,RBD_CA0:DNS,RBD_CA0:RMSD,RBD__2__CH_CA0,CH_CA0:ROF,CH_CA0:DNS,CH_CA0:RMSD,RBD__2__GLY10,GLY10:ROF,GLY10:DNS,GLY10:RMSD,RBD__2__GLY11,GLY11:ROF,GLY11:DNS,GLY11:RMSD,RBD__2__GLY12,GLY12:ROF,GLY12:DNS,GLY12:RMSD,RBD__2__GLY13,GLY13:ROF,GLY13:DNS,GLY13:RMSD,RBD__2__GLY14,GLY14:ROF,GLY14:DNS,GLY14:RMSD,RBD__2__GLY27,GLY27:ROF,GLY27:DNS,GLY27:RMSD,RBD__2__GLY30,GLY30:ROF,GLY30:DNS,GLY30:RMSD,RBD__2__GLY36,GLY36:ROF,GLY36:DNS,GLY36:RMSD,RBD__2__GLY4,GLY4:ROF,GLY4:DNS,GLY4:RMSD,RBD__2__GLY42,GLY42:ROF,GLY42:DNS,GLY42:RMSD,RBD__2__GLY43,GLY43:ROF,GLY43:DNS,GLY43:RMSD,RBD__2__GLY44,GLY44:ROF,GLY44:DNS,GLY44:RMSD,RBD__2__GLY56,GLY56:ROF,GLY56:DNS,GLY56:RMSD,RBD__2__GLY58,GLY58:ROF,GLY58:DNS,GLY58:RMSD,RBD__2__backbone0,backbone0:ROF,backbone0:DNS,backbone0:RMSD
20,frame_20,2.1086701299932136,0.83873314,0.11070783,8.82499549642116,2.415460429829012,0.2962689,0.098642685,3.147257301825611,2.191267830822752,0.502492,0.18472268,2.200285074345679,2.8869939230495407,0.4517192,0.18480839,3.3437178535576755,4.600187784098979,0.42319444,0.33599654,3.5548091103144266,2.134412782022714,0.22811359,0.28035754,4.091302100070634,3.3156274437571507,0.22811359,0.4666897,3.141827978590163,5.798653520453342,0.6485198,0.36750755,2.0833774513926078,3.890424081666167,0.43189824,0.1718018,3.793447305423898,1.6773188058703423,0.42319444,0.26543394,2.493059712341261,3.6270082901898073,0.71599305,0.56036764,1.674828083715464,2.0585313952229654,0.42319444,0.26291412,3.4068305238332286,3.0542317881329804,0.4517192,0.4274137,2.950293714073355,4.078460008373354,0.42319444,0.28768146,3.2054421378493836,4.975062131134983,0.47952574,0.7059766,3.8865127077741173,2.9310628653332342,0.42319444,0.4548861,4.475015374253836,4.903515117489726,63.350033,0.16879201
21,frame_21,2.125393222260597,0.839392,0.15573415,8.809964743033815,2.415577248120318,0.29650164,0.0946171,3.1720540705267277,2.1658136875910023,0.5028867,0.21374899,2.204121090122893,2.923000482324936,0.45207402,0.19923389,3.4245659463329785,4.553737702966967,0.42352685,0.37807575,3.520195089145013,2.1098864405318425,0.2282928,0.2642305,4.0575103600475435,3.339748150402425,0.2282928,0.46488294,3.0822529548932804,5.779842074452176,0.64902925,0.36322996,2.1195510758217604,3.888989578143577,0.43223754,0.1856522,3.7774660368179953,1.675981912785252,0.42352685,0.34390864,2.5214226039896697,3.58959528018909,0.7165555,0.52798045,1.7491214812182834,2.17332848738971,0.42352685,0.23869872,3.55300867251219,3.0473266701822763,0.45207402,0.6332979,2.9462478513391273,4.030333418477206,0.42352685,0.25325638,3.2431653950951413,4.989140181502159,0.47990245,0.75856924,3.9201147746724825,2.96800557415182,0.42352685,0.51750076,4.458534005663521,4.897174256827516,63.399796,0.17587085
22,frame_22,2.1192911682453874,0.83840126,0.1125926,8.794799678174272,2.4032118386983066,0.29615167,0.10442127,3.1371540061854537,2.1352669765422188,0.50229317,0.1677718,2.2732370323608104,2.933889943992292,0.45154044,0.18286265,3.421555866100584,4.60508918848245,0.42302698,0.42114374,3.593213389210467,2.129260731977284,0.22802332,0.28347898,3.9986641768934916,3.38471062102352,0.22802332,0.44686663,3.1491044674097717,5.72038035521475,0.6482632,0.3357513,2.1159519310854047,3.911088237208983,0.43172735,0.18486148,3.8590156576075096,1.6665313055796578,0.42302698,0.30571243,2.539184706514936,3.558408567118158,0.71570975,0.4684953,1.6601793305456496,2.1656749464305696,0.42302698,0.24122794,3.5969337401680277,3.0290609325941587,0.45154044,0.56414914,2.9215447423650165,4.090722999316842,0.42302698,0.26305628,3.3033111585191177,5.07229442501952,0.47933602,0.8088228,3.959171248374563,3.016356354809352,0.42302698,0.5182653,4.453843474885241,4.895359468241866,63.324966,0.15427549
23,frame_23,2.113688503054246,0.8382149,0.12757045,8.782667098291574,2.412992738289271,0.29608586,0.08674397,3.1650474319144624,2.082791219495663,0.50218153,0.24230954,2.2246756181445413,2.9098352702080503,0.45144007,0.1814053,3.3596979467980796,4.496971944091385,0.42293295,0.37237445,3.6137057871357157,2.081973921564693,0.22797266,0.3785543,4.03568371687827,3.398562173677946,0.22797266,0.5086736,3.1747724899512875,5.715997429203596,0.64811915,0.3436452,2.110360087873257,3.886403304128619,0.4316314,0.18824819,3.835554823435802,1.6673229901498734,0.42293295,0.30830497,2.547082342479699,3.5556146279451197,0.7155506,0.4707788,1.7169222986798218,2.113020977749834,0.42293295,0.21068235,3.5100813411586103,3.0359893845760038,0.45144007,0.5311511,2.8723908483183713,4.092498739495197,0.42293295,0.27764618,3.217572674168892,4.926424910954193,0.47922945,0.70691216,3.899964716874877,2.968355407842713,0.42293295,0.6998023,4.446168317670205,4.885121916486422,63.31089,0.16972199
24,frame_24,2.110905587084759,0.839228,0.124747105,8.74627906483181,2.422917673921841,0.29644373,0.09371331,3.088448733469787,2.1902142585451743,0.5027885,0.21592706,2.2828574012766616,2.8966671586096027,0.45198572,0.15090325,3.414167580182089,4.534757950515293,0.42344412,0.41097018,3.53731092382161,2.141880804405741,0.2282482,0.3040092,3.9829150676091287,3.325414589397468,0.2282482,0.47411755,3.1219270144281843,5.743852770756663,0.6489025,0.42181334,2.120673648635447,3.86722355690626,0.43215305,0.1594372,3.7476696943730357,1.622040002921225,0.42344412,0.34020388,2.5662068165990655,3.63177317498544,0.71641546,0.5470866,1.7835174509306555,2.11698080396438,0.42344412,0.23836768,3.482206898650626,3.087187212016776,0.45198572,0.5393929,2.9293330880150044,4.062845317396134,0.42344412,0.27042425,3.2342644506560108,5.021998871871094,0.47980866,0.7589923,3.803505072339203,3.09902660513721,0.42344412,0.6703755,4.4341911476730065,4.885927002873192,63.387413,0.1783541
25,frame_25,2.119244460584934,0.8387638,0.12581117,8.77801925636519,2.4179488755443352,0.29627976,0.07842153,3.11423387177633,2.1754787662205723,0.50251037,0.20711568,2.2453464842804407,2.896897642414093,0.4517357,0.15519264,3.5311956247671037,4.459233306873838,0.42320988,0.45015866,3.545191463828654,2.1887752657640616,0.22812194,0.27815393,4.014926694181413,3.3667172578018305,0.22812194,0.45558727,3.132437319291719,5.699208158214175,0.64854354,0.36048695,2.0841983080993423,3.883165315812712,0.43191403,0.14339136,3.730448525910239,1.604169724652153,0.42320988,0.31237546,2.5395023391658103,3.548781839300331,0.7160192,0.53971505,1.7957067433130833,2.1665502683825766,0.42320988,0.24353519,3.479513125713216,3.038477423240735,0.4517357,0.5597478,2.9264827144244694,4.064689139571629,0.42320988,0.2608369,3.404681829454453,4.952789957630438,0.47954333,0.74465394,3.851805551192917,3.0177575887009955,0.42320988,0.6986435,4.462363468049165,4.88812288725413,63.352352,0.17273669
26,frame_26,2.123740326568938,0.83803403,0.13469794,8.777453555340093,2.411364594568009,0.296022,0.10359474,3.166378809814346,2.199458318227026,0.5020732,0.33926988,2.3040815070693745,2.9227954347903857,0.45134273,0.18301396,3.4878905939409526,4.553105674734059,0.42284176,0.40986598,3.572180281950532,2.1650930018842613,0.22792348,0.3019556,3.9514635832754657,3.394393599772821,0.22792348,0.3910586,3.115302650625655,5.779433685202203,0.6479793,0.40929267,2.1040657344540565,3.8954269971217728,0.4315383,0.17410316,3.748764208937555,1.647543767190592,0.42284176,0.33628252,2.4995902105865135,3.515891676219246,0.71539634,0.61075044,1.8831726739395256,2.1637388495172267,0.42284176,0.24624096,3.5866845320945844,3.0856561616182048,0.45134273,0.48056808,2.9097723878462776,4.092346694168628,0.42284176,0.2744846,3.3747049672124247,5.001013920458364,0.47912613,0.8272083,3.819422297228899,3.1166276907119945,0.42284176,0.7321703,4.4492384026436955,4.905583079960436,63.297234,0.17493385
27,frame_27,2.12259201048071,0.83853865,0.15272771,8.7914028668335,2.431319269324497,0.2962002,0.103520036,3.030647197997587,2.188779541220464,0.5023755,0.27590036,2.2088065620490562,2.9223224898295848,0.4516144,0.18360631,3.4326011568989028,4.57341789968635,0.42309627,0.45437598,3.6371092530100184,2.166451435318262,0.22806069,0.2585773,3.919766778329795,3.4528028348535718,0.22806069,0.4013849,3.0595940596379223,5.755700180153422,0.6483694,0.38978392,2.022108641538649,3.9259336266059823,0.43179807,0.18476541,3.7360304916418263,1.6220314644330496,0.42309627,0.32060295,2.5371165831329523,3.5492837181461128,0.715827,0.50838065,1.8467841785577244,2.1696268341182305,0.42309627,0.22129864,3.580072595886467,3.1069877324806874,0.4516144,0.5283135,2.8902898723436397,4.138605195930966,0.42309627,0.26076669,3.2838001825819747,4.950036765200523,0.47941455,0.935867,3.8880974621008257,3.2000177845795963,0.42309627,0.6410024,4.430028851040521,4.90508435310538,63.335342,0.1789372
28,frame_28,2.1336835311287388,0.83957696,0.15415259,8.810991490739834,2.399037777061693,0.296567,0.09766615,3.040320703720002,2.1562148414673272,0.5029975,0.23755038,2.195605438697391,2.917451379832725,0.45217368,0.18470082,3.373799108137586,4.560933332059079,0.4236202,0.4432174,3.5689387688618406,2.1093833482697617,0.2283431,0.31007794,4.052013165975048,3.4582211386804635,0.2283431,0.4045851,3.064533905103058,5.781178003690192,0.6491723,0.37295592,2.028524507739727,3.898445653023687,0.43233272,0.16573486,3.818110891401863,1.6232900328266728,0.4236202,0.33905092,2.5213568216335216,3.5769930626835573,0.71671337,0.43759713,1.8193173382621328,2.141759849192124,0.4236202,0.29147276,3.533965345547712,3.08288663953425,0.45217368,0.50041,2.8933665480496487,4.115476833419424,0.4236202,0.26476192,3.3047290561866496,4.944816892276196,0.4800082,0.8682249,3.915890004556685,3.172599987741988,0.4236202,0.7063544,4.449146088464221,4.893820978008979,63.41377,0.186165
29,frame_29,2.134506612686147,0.83887583,0.1857754,8.799785806749053,2.427533122088604,0.2963193,0.099730395,3.1383885107640266,2.1915351460169816,0.50257754,0.24214287,2.217731775249328,2.9289612941395395,0.45179603,0.16227046,3.4091453701308563,4.6020352488288525,0.42326644,0.47588322,3.57745229616759,2.142366826867728,0.22815241,0.30180576,3.9532481111619666,3.447277048858342,0.22815241,0.36632112,3.1207730782906253,5.78472233643575,0.64863014,0.39541632,2.0557804997785376,3.9282338801643424,0.43197173,0.15524296,3.772888131188235,1.6342123792869994,0.42326644,0.40236413,2.591316693172249,3.5005958075865293,0.7161148,0.4905354,1.776517902663175,2.2387789471676838,0.42326644,0.22637217,3.510776320813312,3.072709205345745,0.45179603,0.49596247,2.9035647163927965,4.122606769530135,0.42326644,0.27005723,3.3433954698244093,5.009996698800069,0.47960734,0.9728959,3.8906956484579753,3.1627453923670146,0.42326644,0.96089065,4.4529060619885055,4.899845982659474,63.360813,0.17839304
30,frame_30,2.129697917193532,0.8390516,0.16561268,8.832378975683074,2.408468179997348,0.2963814,0.08527977,3.1472436301108004,2.2032074806809847,0.5026828,0.27026385,2.2446082925803172,2.908773494494848,0.45189077,0.19557032,3.397879334291123,4.57817391118817,0.42335513,0.45880067,3.6101451367998374,2.157026923459112,0.22820023,0.23502362,3.975717288068447,3.480542863789724,0.22820023,0.3957059,3.0882129506906764,5.794354162098903,0.64876616,0.45142594,2.0883136276837573,3.927085560458505,0.4320623,0.17816903,3.7781446265552048,1.5710671251309332,0.42335513,0.42438805,2.672168481403458,3.5119975723205954,0.71626496,0.52752817,1.832027212967645,2.203484674779737,0.42335513,0.21143785,3.6664937177040398,3.0043238089387647,0.45189077,0.58787954,2.9810515358905176,4.143870567995791,0.42335513,0.27158973,3.303611500268328,4.918193077587887,0.47970787,0.9864358,3.804716339890408,3.135642738630468,0.42335513,1.0195754,4.461229327461125,4.889532565716704,63.374092,0.18320702
31,frame_31,2.1011935682274974,0.83786047,0.17671141,8.75709927433632,2.405461105788858,0.29596066,0.10527397,3.1691058949076254,2.165667543528353,0.50196916,0.21396452,2.232012007362502,2.851771723912245,0.45124918,0.20113418,3.2904929920971093,4.593403602696656,0.4227541,0.44986027,3.630094206909042,2.1026536926070154,0.22787625,0.27594048,3.961940046131792,3.449814720170599,0.22787625,0.39485213,3.0475383694856393,5.775819662082919,0.64784503,0.43659338,2.073776958282608,3.889124990069628,0.43144885,0.18605027,3.737316051692442,1.5536198077924075,0.4227541,0.46961954,2.6564982645952147,3.537113714626031,0.715248,0.49716353,1.7795414941326348,2.1839033437934576,0.4227541,0.28843498,3.625498749290681,2.9388723847945464,0.45124918,0.7066148,2.9062621891227804,4.095627974228672,0.4227541,0.23980048,3.2112473723227497,4.936920900917534,0.47902682,0.9702359,3.7531193723364558,3.132012726064566,0.4227541,1.0143976,4.410603491837394,4.89552129984154,63.284115,0.1871942
32,frame_32,2.112323856687283,0.839295,0.1711899,8.766111006617237,2.4115558673743824,0.2964674,0.087331645,3.167133142367472,2.13175201407369,0.5028286,0.16715486,2.239882260902379,2.832204117626846,0.4520218,0.22307421,3.2557409643312147,4.535918316486829,0.42347792,0.5141996,3.540309437254207,2.1235291639270826,0.22826642,0.25942427,3.9956322918578717,3.4496555642619846,0.22826642,0.41280764,3.0711464995660736,5.828597601928723,0.6489543,0.3076077,2.0643210491933903,3.873558174629909,0.4321876,0.17231779,3.7508455147034785,1.54488254350415,0.42347792,0.42556795,2.671026533364057,3.6282841466481344,0.7164727,0.5028798,1.8387148151858073,2.22962610516767,0.42347792,0.34118247,3.64164807948393,2.917213028812537,0.4520218,0.6772429,2.86613824348286,4.093160636351798,0.42347792,0.21256605,3.239714768274123,4.978172800839337,0.47984698,1.0856721,3.828703010991774,3.113961620486458,0.42347792,1.1378907,4.417722638098303,4.899302515767557,63.392475,0.18600328
33,frame_33,2.1180315702485037,0.8390189,0.14610238,8.74682206818395,2.413385185719094,0.29636985,0.08419937,3.1578581809058504,2.146070867873311,0.5026632,0.23767747,2.19379107878352,2.8873934011600184,0.4518731,0.25146905,3.3150112657030117,4.5190182017962,0.42333856,0.50196755,3.5339349247385035,2.136426956890614,0.22819129,0.25746828,3.9752728773076003,3.394210903808885,0.22819129,0.38283032,3.068146882377002,5.813549299725505,0.64874077,0.41672537,2.060940711079555,3.881622637138132,0.43204537,0.16819845,3.7494025451305677,1.6027926531234915,0.42333856,0.40384325,2.6854387708251664,3.529112657774019,0.71623695,0.497787,1.8510198258611306,2.272745225154079,0.42333856,0.3052029,3.571922106877591,2.9586738069026883,0.4518731,0.69110674,2.8512085851115296,4.066488596790572,0.42333856,0.2635952,3.2077572502372016,4.981981952711368,0.47968912,1.0096035,3.6628869646512205,3.038059892484535,0.42333856,0.94959646,4.399701822515713,4.891741538943526,63.371613,0.17051122
34,frame_34,2.121020139094949,0.83926135,0.12601615,8.773908289162225,2.426605021751298,0.2964555,0.0938966,3.115429621915496,2.195083002096701,0.50280845,0.21808049,2.117548369235555,2.8981914290270727,0.4520037,0.27495426,3.3447782882154806,4.59114142526064,0.42346093,0.5038003,3.5902379617805096,2.186503351592984,0.22825725,0.2538451,3.992745618769474,3.4571553878833936,0.22825725,0.37216297,3.077021900481117,5.833359217623534,0.6489283,0.31991708,2.0296971683604252,3.906028104086116,0.43217027,0.2169433,3.891421702406989,1.6527792039131604,0.42346093,0.39397827,2.672951302329665,3.5259068807499925,0.71644396,0.405965,1.846957735667102,2.247695681650705,0.42346093,0.23835488,3.4608784853687946,2.98904952678828,0.4520037,0.77139866,2.896636731378402,4.06099478492975,0.42346093,0.2332983,3.1842272457679734,5.050393727299358,0.47982776,1.1321543,3.760324296234588,3.1207058007781168,0.42346093,0.7883225,4.418565154356028,4.901866068297882,63.389935,0.17775607
35,frame_35,2.1133256670717118,0.8390387,0.16801733,8.752176339696835,2.43401360972902,0.29637688,0.08942776,3.1645415420578744,2.1595227753457844,0.5026752,0.19821893,2.2406671736459547,2.910187173235222,0.45188382,0.23545656,3.248959321888266,4.677327365569381,0.42334867,0.4258565,3.580408324515498,2.1576707380601965,0.22819673,0.2706661,3.9275893194084337,3.480676930593894,0.22819673,0.357516,3.0713390092816857,5.83780029508853,0.6487562,0.35521358,2.040925401894861,3.909807289901308,0.43205565,0.20061459,3.6896302998033335,1.626118212621314,0.42334867,0.32765847,2.676149463029132,3.5502381492012254,0.71625394,0.41188884,1.8330586010720622,2.1905789559568576,0.42334867,0.33079043,3.439512330182356,3.113492071344748,0.45188382,0.7050392,2.841091987101765,4.108058355903111,0.42334867,0.2352782,3.108045339540874,5.129741399949969,0.47970054,1.0362579,3.8790550212723938,3.1377400974149032,0.42334867,0.9801014,4.390120374982786,4.8928018869722925,63.373123,0.16787066
36,frame_36,2.127605155484253,0.8391813,0.16718572,8.783428944088389,2.432747192729192,0.29642722,0.08791049,3.1323992362762323,2.1297570159652706,0.5027605,0.31673664,2.1934183256538566,2.9128436259078256,0.4519606,0.21427564,3.305706370424913,4.625921253004961,0.42342055,0.4731725,3.5754978028958377,2.1480153953699097,0.22823551,0.25566873,4.023359710018354,3.4601453211610766,0.22823551,0.38074264,3.0896746232447114,5.820139081925126,0.6488664,0.342934,2.0714014841021515,3.90039505076641,0.43212906,0.21265174,3.6924769888728313,1.6393620079889175,0.42342055,0.3827477,2.8289162639290453,3.541803619317386,0.71637565,0.48783857,1.832039253207533,2.259023340464036,0.42342055,0.3151838,3.4363746772464787,3.0395134021102765,0.4519606,0.70035386,2.9218416483598144,4.096191739473274,0.42342055,0.23722872,3.2774985564011323,5.1106317000627,0.479782,1.0601972,3.756325337741536,3.129293053538611,0.42342055,0.9882033,4.4286565212221065,4.900094506599818,63.383892,0.16865481
37,frame_37,2.122004128649884,0.8389338,0.1832144,8.775138594610072,2.4197790974093327,0.29633984,0.07960741,3.105598840716516,2.1577522842961216,0.50261223,0.28467312,2.2513717948572944,2.8920349034635384,0.45182732,0.20650008,3.253025149932544,4.64949941286374,0.4232957,0.41058758,3.605602065076197,2.1470481492763924,0.2281682,0.29213884,3.964313191587276,3.4395579476188254,0.2281682,0.46604612,3.1276103334459138,5.803554437793194,0.648675,0.33600155,2.072535537483845,3.871962870662178,0.43200162,0.20136549,3.7510312187114416,1.620286688205238,0.4232957,0.3639684,2.7932322710279642,3.492484652242957,0.71616435,0.5369907,1.8730394924228277,2.2717846916259297,0.4232957,0.35112384,3.4143011795656735,3.058064283853137,0.45182732,0.6602694,2.921573693718047,4.051174760132751,0.4232957,0.218373,3.335935200802331,5.084851203955671,0.4796405,0.9012172,3.846966524479137,3.1079142800758497,0.4232957,1.0305654,4.432615142703088,4.897708670052776,63.365196,0.17573918
38,frame_38,2.11732449816381,0.8380782,0.16955732,8.807675290675,2.43839923614445,0.29603758,0.080914125,3.149428924215372,2.1655219167593325,0.50209963,0.26639462,2.258103226160162,2.8581827542880904,0.45136648,0.21090385,3.232084579938222,4.659199290093414,0.42286402,0.47672257,3.5880976613043356,2.0984915641452364,0.22793548,0.2706807,3.9378348647888544,3.3481627892303334,0.22793548,0.5039239,3.0911182331181593,5.802511480217019,0.6480135,0.34751916,2.084475184653328,3.861382383517104,0.43156102,0.1826228,3.770560055014588,1.647873997370259,0.42286402,0.34074503,2.8444086175826473,3.479573666300254,0.71543396,0.48230967,1.847739936164601,2.259007967852592,0.42286402,0.3386045,3.4571105490752663,3.032473756071174,0.45136648,0.62439334,2.9035356870650113,4.0641915519021055,0.42286402,0.24902765,3.329964894497312,5.060208648870342,0.47915137,0.90305626,3.9881371263699457,3.0234565692369246,0.42286402,1.142694,4.445671118408168,4.906294516015223,63.30057,0.16976291
39,frame_39,2.103556148267871,0.8383945,0.19404517,8.784231691162464,2.420491927587579,0.2961493,0.07558594,3.0801560299994892,2.1313811248213983,0.5022892,0.23622453,2.2859811266060532,2.9623695667766285,0.45153686,0.19712459,3.3675145964568345,4.647512010396713,0.4230236,0.44658536,3.649404770382026,2.0930440117703517,0.22802152,0.26484668,3.8988687773129276,3.310005480773792,0.22802152,0.5192442,3.101623035118907,5.79757953350777,0.64825803,0.2796445,2.097830640915607,3.870853152250634,0.4317239,0.19489823,3.6446651067551485,1.6688032194480442,0.4230236,0.41027853,2.685702837240569,3.5106414450658314,0.715704,0.4414033,1.9116893448922418,2.2774639847915648,0.4230236,0.3661367,3.5836268770678816,3.0473134598485383,0.45153686,0.7011388,2.9047956980665313,4.027293064897388,0.4230236,0.23365776,3.427139380140561,5.043718997774095,0.4793322,0.9038535,3.844510364007788,3.0775570016202427,0.4230236,1.0585232,4.423440743379075,4.899747664399063,63.32446,0.17365888
40,frame_40,2.112146760036492,0.83911014,0.19653304,8.808948435251567,2.4252144764250088,0.2964021,0.086813316,3.055815684689597,2.171842487495506,0.50271785,0.23832928,2.25202118208981,2.933698952864332,0.45192224,0.24625015,3.4042745222620563,4.579610622597615,0.42338467,0.54225445,3.62434106118853,2.1104018724999283,0.22821613,0.24941482,3.8921867982123275,3.30555266894394,0.22821613,0.48278618,3.140285728146534,5.795042783794024,0.64881134,0.28356713,2.062032826565491,3.853681684780944,0.43209237,0.18567611,3.6246322032209366,1.5731539163535084,0.42338467,0.47011113,2.709694251863811,3.5168209545912408,0.71631485,0.42900357,1.8609320656238275,2.2758778549777903,0.42338467,0.39690748,3.5685812792577374,2.9849166955314392,0.45192224,0.7554225,2.902167945090711,4.016429188278281,0.42338467,0.25964665,3.433245943344307,5.0298275093367,0.4797413,1.051133,3.9217328192028793,3.0662813119887424,0.42338467,1.1503797,4.444203145581622,4.905611942772746,63.378513,0.18167177
41,frame_41,2.1113971213125047,0.83987707,0.1626283,8.845636690453608,2.414520562056892,0.296673,0.09468976,3.110038987611766,2.1168387386842844,0.50317734,0.22329353,2.256969664541303,2.9484857291868147,0.4523353,0.19943328,3.443585703731573,4.614124336693824,0.42377162,0.49903166,3.6494927234702175,2.0959056227114097,0.22842473,0.24496745,3.9570621904298884,3.3323045484214604,0.22842473,0.46747375,3.1233230745628195,5.778392645074963,0.6494044,0.27562976,2.0868399626821708,3.897296796497569,0.43248734,0.16420111,3.594492779551412,1.5454181985171267,0.42377162,0.4021797,2.655067137161015,3.565665993959582,0.71696967,0.49512416,1.877560511754586,2.2982379647620816,0.42377162,0.3987734,3.519775932571852,3.017580133733729,0.4523353,0.6026104,2.925021663175633,4.063929360998047,0.42377162,0.24952959,3.4192457995857186,5.02143514027559,0.48017982,0.9747381,3.793101280553374,2.9091342603626806,0.42377162,1.083718,4.475023739615812,4.905039469712964,63.43644,0.1814295
42,frame_42,2.110717024365206,0.8383661,0.19123623,8.810151597648959,2.43584062012664,0.29613927,0.10308314,3.1278746912985596,2.160531226382349,0.5022721,0.262518,2.2625868993271023,2.879964647840041,0.45152152,0.20538352,3.3900846710042245,4.574914321983076,0.42300928,0.41701847,3.614580674804542,2.137507195127625,0.22801377,0.29794818,3.947381273279157,3.347759506284815,0.22801377,0.4692277,3.09067753097507,5.768445157991708,0.6482361,0.29787767,2.0876289097351854,3.87246639526904,0.4317093,0.18779175,3.6714757460016605,1.5932861935480254,0.42300928,0.37818322,2.6473627497614625,3.509834935491368,0.71567976,0.5019475,1.9504007474657308,2.310299557406827,0.42300928,0.3381547,3.581336137534058,2.944404126516809,0.45152152,0.62833184,2.890908041188818,4.027096951874928,0.42300928,0.30015662,3.401158392537198,5.009747554412086,0.4793159,0.96420866,3.7482825879688515,2.913687096824628,0.42300928,1.0738664,4.4517210824444104,4.907912152181279,63.32231,0.18357307
43,frame_43,2.121219272144159,0.8387763,0.13787518,8.78922833359025,2.416108698224178,0.29628417,0.10741212,3.10637513902705,2.183718798776792,0.5025179,0.2645974,2.2432043492198557,2.9230210682798834,0.45174244,0.21779731,3.3587105905676577,4.646113225249171,0.42321622,0.48038298,3.6412436634840164,2.1257246888745867,0.22812535,0.26804557,4.008175194457282,3.3358860695596726,0.22812535,0.44346318,3.1275962763257823,5.788400424261277,0.64855325,0.27920762,2.104971090319782,3.879040945205024,0.4319205,0.20234042,3.7570303108854817,1.5969029646644766,0.42321622,0.43675473,2.687964368773164,3.448377079554319,0.71602994,0.46163583,1.9316804115382205,2.249515401209141,0.42321622,0.38957182,3.5278309571230393,3.0632940060324656,0.45174244,0.681654,2.943589395305141,4.020953411901821,0.42321622,0.24901539,3.320438959554037,5.00045932285462,0.47955045,0.9867694,3.8748477161185444,2.9860907987370733,0.42321622,1.0688374,4.444295054193366,4.899857938706408,63.353294,0.20180894
44,frame_44,2.120884069169537,0.8379329,0.13280222,8.741123260155497,2.4182475563630064,0.29598626,0.10848322,3.175695547605586,2.1855695849086176,0.5020126,0.2104547,2.3231689864071736,2.933156706916914,0.45128825,0.19797602,3.3124338197379424,4.690635398024713,0.42279068,0.42548013,3.610941190252282,2.191995914943776,0.22789598,0.26195562,3.934320392307288,3.382219842818873,0.22789598,0.41047016,3.0211069542875784,5.8287087257440895,0.6479011,0.33246905,2.090920543082467,3.9224693261584695,0.4314862,0.19692235,3.7310730280598814,1.5626736171273292,0.42279068,0.4536004,2.7434201598151597,3.531602066253916,0.7153099,0.5261637,1.9383104872388368,2.345093289238683,0.42279068,0.41766655,3.630434108534893,3.07582168808639,0.45128825,0.6418115,2.9193614864502875,4.056598251701848,0.42279068,0.24090512,3.200939674579374,5.070253989430527,0.47906828,1.1005486,3.977186175005711,2.9030524532217608,0.42279068,1.1186692,4.424722899124989,4.9014702174120455,63.289597,0.20180894
45,frame_45,2.1201066170003355,0.8389506,0.12885176,8.774841871633514,2.415116909460945,0.2963457,0.10826906,3.0872431000663663,2.157960021702816,0.50262225,0.17416064,2.2977534598670926,2.9270333452867408,0.45183632,0.21479833,3.323211274530236,4.652054339038212,0.42330417,0.41890958,3.5911246072842657,2.1619220407821054,0.22817273,0.34037024,3.9328890099181226,3.3964851884441254,0.22817273,0.4858936,3.055156868303271,5.820768970708724,0.64868796,0.34973484,2.0791072948751297,3.870286618829869,0.43201023,0.19016415,3.75764981479855,1.55899864098685,0.42330417,0.4803969,2.6965898072544205,3.563687985681724,0.71617866,0.57229763,1.9837905073344035,2.355444131077268,0.42330417,0.38234484,3.62838940152718,3.0396744031021643,0.45183632,0.59260976,2.8392653521973648,3.9989107776092,0.42330417,0.2421497,3.328036095075409,5.132764077813678,0.47965005,1.1317205,3.9966040043749085,2.894458706779424,0.42330417,1.0797352,4.42772091781002,4.901240713420714,63.36646,0.19028486
